anime_id,anime_url,title,synopsis,main_pic,type,source_type,num_episodes,status,start_date,end_date,season,studios,genres,score,score_count,score_rank,popularity_rank,members_count,favorites_count,watching_count,completed_count,on_hold_count,dropped_count,plan_to_watch_count,total_count,score_10_count,score_09_count,score_08_count,score_07_count,score_06_count,score_05_count,score_04_count,score_03_count,score_02_count,score_01_count,clubs,pics
33823,https://myanimelist.net/anime/33823/Genbaku_Dome_Monogatari,Genbaku Dome Monogatari,An educational film about the A-Bomb Dome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24085,https://myanimelist.net/anime/24085/Shura_ga_Yuku,Shura ga Yuku,Based on a Yakuza drama manga by Kawabe Yuu and Yamaguchi Masato.,https://cdn.myanimelist.net/images/anime/5/62607.jpg,OVA,Manga,2,Finished Airing,12/9/1994 0:00,5/21/1995 0:00,,,Drama|Seinen,,,,15291,281,0,16,58,6,46,155,281,0,0,0,0,0,0,0,0,0,0,65409,https://cdn.myanimelist.net/images/anime/13/62407.jpg|https://cdn.myanimelist.net/images/anime/5/62607.jpg
2712,https://myanimelist.net/anime/2712/Shiratori_Reiko_de_Gozaimasu,Shiratori Reiko de Gozaimasu!,19-year old Reiko is a rich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6447,https://myanimelist.net/anime/6447/Break-Age,Break-Age,In 2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50654,https://myanimelist.net/anime/50654/Yamitsuki_Mura__Melty_Limit_The_Animation,Yamitsuki Mura: Melty Limit The Animation,.,https://cdn.myanimelist.net/images/anime/1489/120299.jpg,OVA,Manga,2,Not yet aired,3/25/2022 0:00,4/28/2022 0:00,,,Hentai,,,,11916,832,1,0,0,0,0,830,830,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1489/120299.jpg
23819,https://myanimelist.net/anime/23819/Onimaru__Senjou_ni_Kakeru_Itsutsu_no_Seishun,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,During the Onin wars in Japan's medieval Muromachi era,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23245,https://myanimelist.net/anime/23245/Go_Go_Toraemon,Go Go Toraemon,Based on the manga by Takahashi Haruo.,https://cdn.myanimelist.net/images/anime/7/60123.jpg,OVA,Manga,1,Finished Airing,4/25/1986 0:00,4/25/1986 0:00,,Studio Pierrot,Comedy|Sports,,,,15651,257,0,12,99,3,56,87,257,0,0,0,0,0,0,0,0,0,0,7373|72933,https://cdn.myanimelist.net/images/anime/7/60123.jpg
31694,https://myanimelist.net/anime/31694/Gakken_no_Zunou_Kaihatsu_Video,Gakken no Zunou Kaihatsu Video,"is a series of educational OVAs teaching various things to pre-school and kindergarten aged children. They include items like ""Nakayoku Dekiru yo"" which teaches playing nice together or ""Wakuwaku ABC"" which teaches the English alphabet. 18 VHS tapes were created but only 17 were animated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33079,https://myanimelist.net/anime/33079/Meikyoku_to_Dai_Sakkyokka_Monogatari,Meikyoku to Dai Sakkyokka Monogatari,Brief lives of some composers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39625,https://myanimelist.net/anime/39625/Koutsuu_Anzen_Inu_Signal_no_Oyako_Nikki__Tobidashi_Chuui,"Koutsuu Anzen Inu ""Signal"" no Oyako Nikki: Tobidashi Chuui",A traffic safety anime starring a dog named Signal. She teaches her three puppies the rules of the road. The short animated video was produced by the Yokohama City Traffic Association and the Kanagawa Police Headquarters.,https://cdn.myanimelist.net/images/anime/1541/100249.jpg,OVA,Original,1,Finished Airing,11/20/2003 0:00,11/20/2003 0:00,,,Kids,,,,18428,78,0,4,16,1,29,28,78,0,0,0,0,0,0,0,0,0,0,14045|72947,https://cdn.myanimelist.net/images/anime/1541/100249.jpg
38722,https://myanimelist.net/anime/38722/Shadow_Skill_1999,Shadow Skill (1999),Bonus OVA of . Features two short comedy stories.,https://cdn.myanimelist.net/images/anime/1805/96581.jpg,OVA,Manga,1,Finished Airing,3/20/1999 0:00,3/20/1999 0:00,,Zero-G Room,Comedy|Parody,,,,13917,408,2,19,135,10,20,224,408,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1805/96581.jpg
50672,https://myanimelist.net/anime/50672/Sasaki_to_Miyano__Koi_ni_Kizuku_Mae_no_Chottoshita_Hanashi,Sasaki to Miyano: Koi ni Kizuku Mae no Chottoshita Hanashi.,It's November. A student who has lost his keychain comes to Miyano and his friends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36311,https://myanimelist.net/anime/36311/Mirai_Shouboushi_Kyuuta,Mirai Shouboushi Kyuuta,An educational fire safety anime starring Tokyo's fire fighter mascot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35519,https://myanimelist.net/anime/35519/Mahou_no_Yousei_Persia__Kaiten_Mokuba,Mahou no Yousei Persia: Kaiten Mokuba,A recap of the TV series with six and a half minutes of new footage.,https://cdn.myanimelist.net/images/anime/8/85623.jpg,OVA,Original,1,Finished Airing,9/25/1987 0:00,9/25/1987 0:00,,Studio Pierrot,Comedy,,,,14489,347,0,17,92,13,53,172,347,0,0,0,0,0,0,0,0,0,0,77136,https://cdn.myanimelist.net/images/anime/8/85623.jpg
32218,https://myanimelist.net/anime/32218/Choujikuu_Seiki_Orguss_Memorial,Choujikuu Seiki Orguss Memorial,Summary of TV series.,https://cdn.myanimelist.net/images/anime/13/78066.jpg,OVA,Original,2,Finished Airing,3/28/1985 0:00,5/28/1985 0:00,,Artland,Action|Adventure|Romance|Sci-Fi|Mecha,,,,13765,427,0,25,128,13,47,214,427,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/13/78066.jpg
42805,https://myanimelist.net/anime/42805/Tasuuketsu__Judgement_Assizes,Tasuuketsu: Judgement Assizes,.,https://cdn.myanimelist.net/images/anime/1572/110031.jpg,OVA,Web manga,1,Finished Airing,1/29/2021 0:00,1/29/2021 0:00,,IMAGICA Lab.,Action|Drama|Psychological|Super Power,,,,15016,301,0,9,23,3,11,255,301,0,0,0,0,0,0,0,0,0,0,17659|72473,https://cdn.myanimelist.net/images/anime/1572/110031.jpg
39353,https://myanimelist.net/anime/39353/Chibi_Maruko-chan_no_Konna_Nori_Kata_Abunai_yo,Chibi Maruko-chan no Konna Nori Kata Abunai yo,A bicycle safety film helping teach kids how to ride on the shoulder of the road.,https://cdn.myanimelist.net/images/anime/1517/99355.jpg,OVA,Manga,1,Finished Airing,3/20/1999 0:00,3/20/1999 0:00,,,Kids,,,,17557,144,0,1,42,6,34,61,144,0,0,0,0,0,0,0,0,0,0,16869|72947,https://cdn.myanimelist.net/images/anime/1517/99355.jpg
31971,https://myanimelist.net/anime/31971/Ojiichan_ga_Nokoshite_Kureta_Mono__Moetemo_Moenai_Moenikui,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,Japan Fire Retardant Association prevention video,https://cdn.myanimelist.net/images/anime/11/76909.jpg,OVA,Original,1,Finished Airing,7/20/2014 0:00,7/20/2014 0:00,,,Slice of Life,,,,16803,185,0,11,69,1,39,65,185,0,0,0,0,0,0,0,0,0,0,14045|72947,https://cdn.myanimelist.net/images/anime/11/76909.jpg
39145,https://myanimelist.net/anime/39145/Sakura_to_Sakurin,Sakura to Sakurin,Sakura is a 3rd grader who meets a cherry blossom (sakura) spirit named Sakurin when she visited a cherry blossom park. She shows her the history of the park and how the mini forest came to be as it was humans who caused deforestation but also humans who realized their mistake and fixed situation.,https://cdn.myanimelist.net/images/anime/1825/98612.jpg,OVA,Original,1,Finished Airing,3/20/2012 0:00,3/20/2012 0:00,,,Kids,,,,18471,73,0,2,9,2,28,32,73,0,0,0,0,0,0,0,0,0,0,72947,https://cdn.myanimelist.net/images/anime/1825/98612.jpg
37255,https://myanimelist.net/anime/37255/Genki_Genki_Non-tan__Obake_Mura_Meiro,Genki Genki Non-tan: Obake Mura Meiro,Another edition of ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34183,https://myanimelist.net/anime/34183/Nezumi-kun_no_Kimochi,Nezumi-kun no Kimochi,Based on a well known children's book by Yoshio Nakae with illustrations by Noriko Ueno.  It features various simple stories about a mouse in his red vest and his other animal friends as they learn about feelings.,https://cdn.myanimelist.net/images/anime/12/82205.jpg,OVA,Book,1,Finished Airing,3/20/2008 0:00,3/20/2008 0:00,,,Kids,,,,17897,122,0,9,31,2,43,37,122,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/12/82205.jpg
28579,https://myanimelist.net/anime/28579/Kyoro-chan_no_Jishin_Youjin_Hi_no_Youjin,Kyoro-chan no Jishin Youjin Hi no Youjin,An educational film about fire safety starring Kyoro-chan.,https://cdn.myanimelist.net/images/anime/5/68959.jpg,OVA,Other,1,Finished Airing,3/20/2001 0:00,3/20/2001 0:00,,,Drama|Fantasy|Kids,,,,16331,211,0,8,91,3,51,58,211,0,0,0,0,0,0,0,0,0,0,16869|72947,https://cdn.myanimelist.net/images/anime/5/68959.jpg
35021,https://myanimelist.net/anime/35021/Hashire_John,Hashire John,Tatsuya Obayashi rescued a dog from a vacant lot and named him John. He's a bit slow and Tatsuya raised his voice when John couldn't bring back the frisbee as fast. The next day Yoshio transfers into Tatsuya's class. He wants to be friends but Yoshio began to get bullied. With the help of John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35270,https://myanimelist.net/anime/35270/Perestroika,Perestroika,Perestroika is a short animation series of 12 episodes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31690,https://myanimelist.net/anime/31690/Chuugakusei,Chuugakusei,The story takes place on a faraway planet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38195,https://myanimelist.net/anime/38195/Chikyuu_no_Himitsu,Chikyuu no Himitsu,A two-part video series under the auspices of the Japanese Department of the Environment. An environmentally themed story.  (Source: The Anime Encyclopedia),https://cdn.myanimelist.net/images/anime/1216/93502.jpg,OVA,Manga,2,Finished Airing,3/20/1995 0:00,2/1/1995 0:00,,,Kids,,,,18281,91,1,4,17,3,33,34,91,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1216/93502.jpg
16994,https://myanimelist.net/anime/16994/Mandalaya_no_Ryouta__Kukidani_Onsen_Enshou_Soudou_Tan,Mandalaya no Ryouta: Kukidani Onsen Enshou Soudou Tan,.,https://cdn.myanimelist.net/images/anime/10/45688.jpg,OVA,Manga,2,Finished Airing,9/25/1989 0:00,9/25/1989 0:00,,Takahashi Studio,Comedy|Ecchi|Seinen,,,,15122,292,0,19,105,4,47,117,292,0,0,0,0,0,0,0,0,0,0,7373,https://cdn.myanimelist.net/images/anime/10/45688.jpg
36662,https://myanimelist.net/anime/36662/Naki_no_Ryuu__Hiryuu_no_Shou_1991,Naki no Ryuu: Hiryuu no Shou (1991),An OVA released in 1991. Unlike the previous OVA series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35502,https://myanimelist.net/anime/35502/Pure_Aluminum__Sunoko-tan,Pure Aluminum: Sunoko-tan.,A 90-second promotional video featuring Sunoko-tan and Alumi-san,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36272,https://myanimelist.net/anime/36272/Manichi_ga_Tsurai_Kimochi_Wakarimasu_ka__Yurusenai_Net_Ijime,Manichi ga Tsurai Kimochi Wakarimasu ka: Yurusenai! Net Ijime,An educational film about cyberbullying among children. How the words said online or in mobile messages can affect a child which can lead to self harm and suicide.,https://cdn.myanimelist.net/images/anime/7/87610.jpg,OVA,Original,1,Finished Airing,3/20/2014 0:00,3/20/2014 0:00,,,Kids,,,,18176,100,0,8,22,3,31,36,100,0,0,0,0,0,0,0,0,0,0,72947,https://cdn.myanimelist.net/images/anime/7/87610.jpg
12791,https://myanimelist.net/anime/12791/Yankee_Reppuu-tai,Yankee Reppuu-tai,Impossibly tough and hairsprayed biker boys and girls fight turf wars in the streets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34194,https://myanimelist.net/anime/34194/Anime_Hachiko_Monogatari,Anime Hachiko Monogatari,An biography of Hachikou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13449,https://myanimelist.net/anime/13449/Shippuu_Iron_Leaguer__Silver_no_Hata_no_Moto_ni,Shippuu! Iron Leaguer: Silver no Hata no Moto ni,Shippuu! Iron Leaguer OVA.,https://cdn.myanimelist.net/images/anime/1726/95292.jpg,OVA,Original,5,Finished Airing,11/21/1994 0:00,4/25/1995 0:00,,Sunrise,Sports|Mecha,,,,13925,404,1,21,149,13,56,165,404,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/6/37591.jpg|https://cdn.myanimelist.net/images/anime/1576/94304.jpg|https://cdn.myanimelist.net/images/anime/1726/95292.jpg
39159,https://myanimelist.net/anime/39159/Shima_Shima_Tora_no_Shimajirou_no_Shouboutai,Shima Shima Tora no Shimajirou no Shouboutai,A fire safety video starring the cast of .,https://cdn.myanimelist.net/images/anime/1527/98677.jpg,OVA,Original,1,Finished Airing,9/2/1994 0:00,9/2/1994 0:00,,,Kids,,,,18209,96,0,3,25,5,29,34,96,0,0,0,0,0,0,0,0,0,0,16869|72947,https://cdn.myanimelist.net/images/anime/1527/98677.jpg
35037,https://myanimelist.net/anime/35037/Pokopon_no_Satogaeri,Pokopon no Satogaeri,Pokopon and friends have a remembrance festival.,https://cdn.myanimelist.net/images/anime/8/84569.jpg,OVA,Original,1,Finished Airing,5/21/1993 0:00,5/21/1993 0:00,,,Kids,,,,17542,143,0,9,52,2,36,44,143,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/8/84569.jpg
37326,https://myanimelist.net/anime/37326/Japan_World_Cup,Japan World Cup,.,https://cdn.myanimelist.net/images/anime/1583/90603.jpg,OVA,Original,3,Finished Airing,3/20/2012 0:00,3/20/2013 0:00,,,Comedy|Parody,,,,16884,181,1,6,94,4,20,57,181,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1583/90603.jpg
20797,https://myanimelist.net/anime/20797/Sennen_no_Yakusoku,Sennen no Yakusoku,Part of the series of educational videos that teaches kids and young adults several basic tax lessons.,https://cdn.myanimelist.net/images/anime/6/54971.jpg,OVA,Original,1,Finished Airing,3/20/2005 0:00,3/20/2005 0:00,,,Slice of Life|Kids,,,,16695,190,0,9,63,5,46,67,190,0,0,0,0,0,0,0,0,0,0,7373|72947,https://cdn.myanimelist.net/images/anime/6/54971.jpg
35175,https://myanimelist.net/anime/35175/Osakini_Douzo_Arigatou,Osakini Douzo Arigatou,A little girl loves to play but she has a hard time remembering traffic safety rules thus putting her in danger. Luckily the neighborhood is filled with kind people to help her remember (and to stay alive).,https://cdn.myanimelist.net/images/anime/3/84787.jpg,OVA,Original,1,Finished Airing,11/25/2003 0:00,11/25/2003 0:00,,,Kids,,,,18159,101,0,7,23,0,38,33,101,0,0,0,0,0,0,0,0,0,0,14045|72947,https://cdn.myanimelist.net/images/anime/3/84787.jpg
33199,https://myanimelist.net/anime/33199/Shounen_Ashibe,Shounen Ashibe,After moving to a new town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36592,https://myanimelist.net/anime/36592/High___Low__G-Sword_OVA,High & Low: G-Sword OVA,Bundled with the limited edition volume 5 of the manga. The DVD contained all the episodes of the previously released G-Sword anime (the TV eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37133,https://myanimelist.net/anime/37133/Tenkousei_wa_Kounin_Kaikeishi,Tenkousei wa Kounin Kaikeishi!,A video produced for middle and high school students showcasing the role of CPAs and the importance of audits. The anime aims to make accounting an attractive occupation.,https://cdn.myanimelist.net/images/anime/1198/90120.jpg,OVA,Original,1,Finished Airing,3/20/2013 0:00,3/20/2013 0:00,,TYO Animations,Slice of Life|School,,,,16312,213,2,16,63,5,20,109,213,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1198/90120.jpg
39805,https://myanimelist.net/anime/39805/Secret_of_Moldiver__Himitsu_Daihyakka,Secret of Moldiver: Himitsu Daihyakka,Before Moldiver's main story OVA series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39342,https://myanimelist.net/anime/39342/Kobo-chan_no_Koutsuu_Anzen,Kobo-chan no Koutsuu Anzen,A traffic safety film starring the cast of . The kids almost get run over by a truck when joyfully jumping into the road after catching tadpoles.,https://cdn.myanimelist.net/images/anime/1725/99317.jpg,OVA,4-koma manga,1,Finished Airing,3/20/1992 0:00,3/20/1992 0:00,,,Kids,,,,18404,81,0,2,18,2,24,35,81,0,0,0,0,0,0,0,0,0,0,16869|72947,https://cdn.myanimelist.net/images/anime/1725/99317.jpg
35176,https://myanimelist.net/anime/35176/Ojarumaru_no_Koutsuu_Anzen,Ojarumaru no Koutsuu Anzen,Traffic safety video starring the cast of .,https://cdn.myanimelist.net/images/anime/7/84788.jpg,OVA,4-koma manga,1,Finished Airing,3/20/2000 0:00,3/20/2000 0:00,,,Kids,,,,17582,140,0,8,38,5,42,47,140,0,0,0,0,0,0,0,0,0,0,16869|72947,https://cdn.myanimelist.net/images/anime/7/84788.jpg
48917,https://myanimelist.net/anime/48917/Stand_My_Heroes_OVA,Stand My Heroes OVA,The OVA will be based on the Narumi Seo character map story event that was featured in the smartphone game in April 2018. Seo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23889,https://myanimelist.net/anime/23889/Pyuu_to_Fuku_Jaguar__Return_of_Yaku_Ichinenburi,Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,The second OVA series based on the gag manga written and illustrated by Usuta Kyousuke that ran in Shuukan Shounen Jump from 2000 to 2010.  (Source: AniDB),https://cdn.myanimelist.net/images/anime/9/61817.jpg,OVA,Manga,3,Finished Airing,12/8/2008 0:00,2/23/2009 0:00,,,Comedy|Music|Shounen,,,,14458,348,1,17,86,9,45,191,348,0,0,0,0,0,0,0,0,0,0,74767,https://cdn.myanimelist.net/images/anime/9/61817.jpg
32628,https://myanimelist.net/anime/32628/Columbus_no_Daibouken,Columbus no Daibouken,As he nears the New World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35172,https://myanimelist.net/anime/35172/Anzen_no_Shiteiseki_Child_Seat,Anzen no Shiteiseki Child Seat,An educational anime about the importance and purpose of child seats in cars.,https://cdn.myanimelist.net/images/anime/6/84784.jpg,OVA,Original,1,Finished Airing,3/20/2007 0:00,3/20/2007 0:00,,,Kids,,,,17374,152,0,7,47,2,58,38,152,0,0,0,0,0,0,0,0,0,0,72947,https://cdn.myanimelist.net/images/anime/6/84784.jpg
38562,https://myanimelist.net/anime/38562/The_iDOLMSTER_SideM__Wake_Atte_Mini_-_Shoshi_Kantetsu_Daisouji,The iDOLM@STER SideM: Wake Atte Mini! - Shoshi Kantetsu Daisouji!,Unaired episode bundled with the special edition of manga.  315 Production clerk Ken Yamamura was organizing the costumes of the idols in the office. Shinsoku Ikkon and Legenders also went there and helped organize the costumes while feeling nostalgic for the past.,https://cdn.myanimelist.net/images/anime/1284/117464.jpg,OVA,Manga,1,Finished Airing,3/22/2019 0:00,3/22/2019 0:00,,Zero-G,Comedy|Slice of Life,,,,11482,977,1,29,190,24,67,667,977,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1284/117464.jpg|https://cdn.myanimelist.net/images/anime/1808/117466.jpg
10353,https://myanimelist.net/anime/10353/Okama_Hakusho,Okama Hakusho,Okama is a man who has some problems. First off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35617,https://myanimelist.net/anime/35617/Magical_Maho,Magical Maho,A children's musical VHS about a magical girl and her family who move the Earth and encounter issues transitions to a life that isn't focused on magic.,https://cdn.myanimelist.net/images/anime/10/85860.jpg,OVA,Original,1,Finished Airing,3/17/1997 0:00,3/17/1997 0:00,,,Music|Kids,,,,17116,170,0,10,70,3,29,58,170,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/10/85860.jpg
46431,https://myanimelist.net/anime/46431/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Kan_OVA,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan OVA,.,https://cdn.myanimelist.net/images/anime/1360/111228.jpg,OVA,Light novel,1,Not yet aired,,,,,Comedy|Drama|Romance|Slice of Life|School,,,,2323,60992,303,0,0,0,0,60987,60987,0,0,0,0,0,0,0,0,0,0,8652|79626|30325|84565|82948,https://cdn.myanimelist.net/images/anime/1360/111228.jpg
50436,https://myanimelist.net/anime/50436/Otaku_ni_Yasashii_Gal_toka_Kyonyuu_no_Osananajimi_toka,Otaku ni Yasashii Gal toka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49498,https://myanimelist.net/anime/49498/Ramen_Chai-nyan,Ramen Chai-nyan,Chai Nyan is a 14-year-old girl who came all the way from China to spread the way of Ramen! However,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35093,https://myanimelist.net/anime/35093/Saigo_no_Kuushuu__Kumagaya,Saigo no Kuushuu: Kumagaya,The central character is a 7 year old girl called Sachiko.She has just lost her immediate family in the firebombing of Tokyo and takes the train to her uncle’s family in Kumagaya in Saitama Prefecture.She is not out of danger yet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33176,https://myanimelist.net/anime/33176/Nyancos__Hello_Our_Brilliant_Future,Nyancos: Hello! Our Brilliant Future,Nyancos are UFO-riding cat women from space. They are whimsical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34185,https://myanimelist.net/anime/34185/Fushou_Shita_Senro_to_Tsuki,Fushou Shita Senro to Tsuki,Based on a children's book of the same name.  The film teaches the importance of mind and that everything is connected.,https://cdn.myanimelist.net/images/anime/12/82207.jpg,OVA,Book,1,Finished Airing,3/20/2010 0:00,3/20/2010 0:00,,,Kids,,,,18059,109,0,5,24,2,34,44,109,0,0,0,0,0,0,0,0,0,0,14045|72947,https://cdn.myanimelist.net/images/anime/12/82207.jpg
38828,https://myanimelist.net/anime/38828/Ketakuma_no_DVD,Ketakuma no DVD,Ketakuma is a popular LINE stamp character. He's featured in the gif stamps section and his character won the 2016 LINE Creators Stamp Award. Pony Canyon has now teamed up with Ketakuma's designer to make a fully animated DVD ripe with comedy skits and music videos.,https://cdn.myanimelist.net/images/anime/1077/97399.jpg,OVA,Other,21,Finished Airing,11/21/2018 0:00,11/21/2018 0:00,,,Comedy,,,,17380,152,0,6,32,5,38,71,152,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/1077/97399.jpg
35085,https://myanimelist.net/anime/35085/Kyouiku_Eiga-sai_Jushou_Anime_Series,Kyouiku Eiga-sai Jushou Anime Series,Educational Film Festival winning anime series. Some are original stories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30512,https://myanimelist.net/anime/30512/Hero_Company,Hero Company,"""A hero"" is a job that in the face of danger and adversity or from a position of weakness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15211,https://myanimelist.net/anime/15211/Nazotoki-hime_wa_Meitantei♥,Nazotoki-hime wa Meitantei♥,The story centers around Hinami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38049,https://myanimelist.net/anime/38049/Roku_no_Sekai,Roku no Sekai,A mysterious boy with a mysterious power helps a nomad girl and her grandfather stand up against an approaching construction company that's impeding on their land.,https://cdn.myanimelist.net/images/anime/1975/93240.jpg,OVA,Original,1,Finished Airing,1/24/2014 0:00,1/24/2014 0:00,,Studio UGOKI,Adventure,,,,16656,192,0,10,92,4,18,68,192,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/1975/93240.jpg
26301,https://myanimelist.net/anime/26301/Donguri_to_Yamaneko_1995,Donguri to Yamaneko (1995),A retelling of Miyazawa Kenji's story of The Acorns and the Wildcat.,https://cdn.myanimelist.net/images/anime/11/66239.jpg,OVA,Book,1,Finished Airing,3/20/1995 0:00,3/20/1995 0:00,,,Drama|Demons|Kids,,,,16060,230,0,10,77,7,34,102,230,0,0,0,0,0,0,0,0,0,0,72933,https://cdn.myanimelist.net/images/anime/11/66239.jpg
30378,https://myanimelist.net/anime/30378/Sanzoku_Diary,Sanzoku Diary,Bundled with the limited edition sixth volume of the manga. It will be between 10 to 15 minutes long and will adapt the events of the first volume.  (Source: MAL News)  The hero and author of is Okamoto Kentarou. When he was young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17201,https://myanimelist.net/anime/17201/Toki_no_Daichi__Hana_no_Oukoku_no_Majo,Toki no Daichi: Hana no Oukoku no Majo,Based on the manga by Yama Miyuki.,https://cdn.myanimelist.net/images/anime/1780/97622.jpg,OVA,Manga,3,Finished Airing,12/22/1998 0:00,3/25/1999 0:00,,,Adventure|Fantasy,,,,14358,356,0,19,106,6,45,180,356,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1065/95562.jpg|https://cdn.myanimelist.net/images/anime/1780/97622.jpg
35048,https://myanimelist.net/anime/35048/Anime_Tengu_no_Kakuresato,Anime Tengu no Kakuresato,An educational anime targeting environmental problems (such as the feral boar population in Japan) with a twist as two children become involved with the tengu that live in the mountains.,https://cdn.myanimelist.net/images/anime/6/84579.jpg,OVA,Other,1,Finished Airing,3/20/2006 0:00,3/20/2006 0:00,,,Demons|Kids,,,,17414,148,0,8,56,5,38,41,148,0,0,0,0,0,0,0,0,0,0,5450|72947,https://cdn.myanimelist.net/images/anime/6/84579.jpg
11767,https://myanimelist.net/anime/11767/Justeen,Justeen,The story is set in the future when a new threat attacks humans just as they are expanding their presence into space. Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18743,https://myanimelist.net/anime/18743/Money_Wars__Nerawareta_Waterfront_Keikaku,Money Wars: Nerawareta Waterfront Keikaku,A new waterfront area is being built in Tokyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38354,https://myanimelist.net/anime/38354/Ganbare_Memeko-chan,Ganbare! Memeko-chan,Flash anime bundled with the October 2008 issue of Manga Club Original.,https://cdn.myanimelist.net/images/anime/1073/95236.jpg,OVA,4-koma manga,1,Finished Airing,8/19/2008 0:00,8/19/2008 0:00,,Studio Moriken,Comedy|Slice of Life|Seinen,,,,15867,244,0,19,135,2,18,70,244,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/1073/95236.jpg
17483,https://myanimelist.net/anime/17483/Kiki_to_Lala_no_Hansel_to_Gretel,Kiki to Lala no Hansel to Gretel,A continuation of Kiki and Lala's adventures. Loosely based on the fairy tale by Grimm Brothers.,https://cdn.myanimelist.net/images/anime/11/46707.jpg,OVA,Book,1,Finished Airing,7/21/1993 0:00,7/21/1993 0:00,,,Fantasy|Kids,,,,15581,262,0,11,98,8,42,103,262,0,0,0,0,0,0,0,0,0,0,75320|69895|67368,https://cdn.myanimelist.net/images/anime/11/46707.jpg
9464,https://myanimelist.net/anime/9464/Ganbare_Goemon__Chikyuu_Kyuushutsu_Daisakusen,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,No synopsis has been added for this series yet.   to update this information.,https://cdn.myanimelist.net/images/anime/7/26381.jpg,OVA,Game,1,Finished Airing,11/21/1998 0:00,11/21/1998 0:00,,,Comedy|Shounen,,,,14879,310,2,14,108,8,40,140,310,0,0,0,0,0,0,0,0,0,0,7373|30481|77986,https://cdn.myanimelist.net/images/anime/7/26381.jpg
